no,gender,age,height,weight,bmi,griffith,thermal sensation,thermal preference,thermal acceptance,room,co2,air_speed,season,date,time,ta,hr
6,0.0,24.0,160.0,50.0,19.53,2.66,0.0,1,1.0,202.0,924.0,0.02,winter,2019/1/21,12:00:00,27.6,11.0
6,0.0,24.0,160.0,50.0,19.53,2.66,0.0,1,1.0,202.0,924.0,0.02,winter,2019/1/21,14:10:00,27.6,11.0
6,0.0,24.0,160.0,50.0,19.53,2.66,0.0,1,1.0,202.0,924.0,0.02,winter,2019/1/21,14:30:00,27.6,11.0
6,0.0,24.0,160.0,50.0,19.53,2.66,0.0,1,1.0,202.0,924.0,0.02,winter,2019/1/21,15:00:00,27.6,11.0
6,0.0,24.0,160.0,50.0,19.53,2.66,0.0,1,1.0,202.0,924.0,0.02,winter,2019/1/21,15:30:00,27.6,11.0
6,0.0,24.0,160.0,50.0,19.53,2.66,0.0,1,1.0,202.0,924.0,0.02,winter,2019/1/21,16:00:00,27.6,11.0
6,0.0,24.0,160.0,50.0,19.53,2.66,0.0,1,1.0,202.0,924.0,0.02,winter,2019/1/21,16:30:00,27.6,11.0
6,0.0,24.0,160.0,50.0,19.53,2.66,0.0,1,1.0,202.0,924.0,0.02,winter,2019/1/21,17:00:00,27.6,11.0
6,0.0,24.0,160.0,50.0,19.53,2.66,0.0,1,1.0,202.0,924.0,0.02,winter,2019/1/21,17:30:00,27.6,11.0
6,0.0,24.0,160.0,50.0,19.53,2.66,0.0,1,1.0,202.0,924.0,0.02,winter,2019/1/22,8:40:00,27.6,11.0
6,0.0,24.0,160.0,50.0,19.53,2.66,0.0,1,1.0,202.0,924.0,0.02,winter,2019/1/22,9:00:00,27.6,11.0
6,0.0,24.0,160.0,50.0,19.53,2.66,0.0,1,1.0,202.0,924.0,0.02,winter,2019/1/22,9:30:00,27.6,11.0
6,0.0,24.0,160.0,50.0,19.53,2.66,0.0,1,1.0,202.0,924.0,0.02,winter,2019/1/22,10:00:00,27.6,11.0
6,0.0,24.0,160.0,50.0,19.53,2.66,0.0,1,1.0,202.0,924.0,0.02,winter,2019/1/22,10:30:00,27.6,11.0
6,0.0,24.0,160.0,50.0,19.53,2.66,0.0,1,1.0,202.0,924.0,0.02,winter,2019/1/22,11:00:00,27.6,11.0
6,0.0,24.0,160.0,50.0,19.53,2.66,0.0,1,1.0,202.0,924.0,0.02,winter,2019/1/22,11:30:00,27.6,11.0
6,0.0,24.0,160.0,50.0,19.53,2.66,0.0,1,1.0,202.0,924.0,0.02,winter,2019/1/22,12:00:00,27.6,11.0
6,0.0,24.0,160.0,50.0,19.53,2.66,0.0,1,1.0,202.0,924.0,0.02,winter,2019/1/22,14:10:00,27.6,11.0
6,0.0,24.0,160.0,50.0,19.53,2.66,0.0,1,1.0,202.0,924.0,0.02,winter,2019/1/22,14:30:00,27.6,11.0
6,0.0,24.0,160.0,50.0,19.53,2.66,0.0,1,1.0,202.0,924.0,0.02,winter,2019/1/22,15:00:00,27.6,11.0
6,0.0,24.0,160.0,50.0,19.53,2.66,0.0,1,1.0,202.0,924.0,0.02,winter,2019/1/22,15:30:00,27.6,11.0
6,0.0,24.0,160.0,50.0,19.53,2.66,0.0,1,1.0,202.0,924.0,0.02,winter,2019/1/22,16:00:00,27.6,11.0
6,0.0,24.0,160.0,50.0,19.53,2.66,0.0,1,1.0,202.0,924.0,0.02,winter,2019/1/22,16:30:00,27.6,11.0
6,0.0,24.0,160.0,50.0,19.53,2.66,0.0,1,1.0,202.0,924.0,0.02,winter,2019/1/22,17:00:00,27.6,11.0
6,0.0,24.0,160.0,50.0,19.53,2.66,0.0,1,1.0,202.0,924.0,0.02,winter,2019/1/22,17:30:00,27.6,11.0
6,0.0,24.0,160.0,50.0,19.53,2.66,-2.0,1,-1.0,202.0,530.0,0.02,winter,2019/1/23,8:40:00,22.2,14.0
6,0.0,24.0,160.0,50.0,19.53,2.66,-1.0,1,1.0,202.0,606.0,0.01,winter,2019/1/23,9:00:00,23.5,14.0
6,0.0,24.0,160.0,50.0,19.53,2.66,0.0,0,1.0,202.0,781.0,0.0,winter,2019/1/23,9:30:00,25.5,13.0
6,0.0,24.0,160.0,50.0,19.53,2.66,0.0,0,1.0,202.0,895.0,0.01,winter,2019/1/23,10:00:00,26.3,13.0
6,0.0,24.0,160.0,50.0,19.53,2.66,0.0,0,1.0,202.0,920.0,0.02,winter,2019/1/23,10:30:00,26.5,13.0
6,0.0,24.0,160.0,50.0,19.53,2.66,0.0,0,1.0,202.0,984.0,0.04,winter,2019/1/23,11:00:00,27.1,13.0
6,0.0,24.0,160.0,50.0,19.53,2.66,1.0,-1,-1.0,202.0,1023.0,0.01,winter,2019/1/23,11:30:00,27.1,14.0
6,0.0,24.0,160.0,50.0,19.53,2.66,1.0,-1,-1.0,202.0,1322.0,0.01,winter,2019/1/23,12:00:00,27.2,15.0
6,0.0,24.0,160.0,50.0,19.53,2.66,1.0,-1,-1.0,202.0,1322.0,0.01,winter,2019/1/23,14:10:00,27.2,15.0
6,0.0,24.0,160.0,50.0,19.53,2.66,1.0,0,1.0,202.0,522.0,0.05,winter,2019/1/23,14:30:00,23.5,12.0
6,0.0,24.0,160.0,50.0,19.53,2.66,-1.0,1,1.0,202.0,510.0,0.07,winter,2019/1/23,15:00:00,23.6,12.0
6,0.0,24.0,160.0,50.0,19.53,2.66,-1.0,1,1.0,202.0,510.0,0.07,winter,2019/1/23,15:30:00,23.6,12.0
6,0.0,24.0,160.0,50.0,19.53,2.66,-1.0,1,1.0,202.0,510.0,0.07,winter,2019/1/23,16:00:00,23.6,12.0
6,0.0,24.0,160.0,50.0,19.53,2.66,-1.0,1,1.0,202.0,510.0,0.07,winter,2019/1/23,16:30:00,23.6,12.0
6,0.0,24.0,160.0,50.0,19.53,2.66,-1.0,1,1.0,202.0,510.0,0.07,winter,2019/1/23,17:00:00,23.6,12.0
6,0.0,24.0,160.0,50.0,19.53,2.66,-1.0,1,1.0,202.0,510.0,0.07,winter,2019/1/23,17:30:00,23.6,12.0
6,0.0,24.0,160.0,50.0,19.53,2.66,-1.0,1,1.0,202.0,510.0,0.07,winter,2019/1/24,8:40:00,23.6,12.0
6,0.0,24.0,160.0,50.0,19.53,2.66,-1.0,1,1.0,202.0,510.0,0.07,winter,2019/1/24,9:00:00,23.6,12.0
6,0.0,24.0,160.0,50.0,19.53,2.66,-1.0,1,1.0,202.0,510.0,0.07,winter,2019/1/24,9:30:00,23.6,12.0
6,0.0,24.0,160.0,50.0,19.53,2.66,-1.0,1,1.0,202.0,510.0,0.07,winter,2019/1/24,10:00:00,23.6,12.0
6,0.0,24.0,160.0,50.0,19.53,2.66,-1.0,1,1.0,202.0,510.0,0.07,winter,2019/1/24,10:30:00,23.6,12.0
6,0.0,24.0,160.0,50.0,19.53,2.66,-1.0,1,1.0,202.0,510.0,0.07,winter,2019/1/24,11:00:00,23.6,12.0
6,0.0,24.0,160.0,50.0,19.53,2.66,-1.0,1,1.0,202.0,510.0,0.07,winter,2019/1/24,11:30:00,23.6,12.0
6,0.0,24.0,160.0,50.0,19.53,2.66,-1.0,1,1.0,202.0,510.0,0.07,winter,2019/1/24,12:00:00,23.6,12.0
6,0.0,24.0,160.0,50.0,19.53,2.66,-1.0,1,1.0,202.0,510.0,0.07,winter,2019/1/24,14:10:00,23.6,12.0
6,0.0,24.0,160.0,50.0,19.53,2.66,-1.0,1,1.0,202.0,510.0,0.07,winter,2019/1/24,14:30:00,23.6,12.0
6,0.0,24.0,160.0,50.0,19.53,2.66,-1.0,1,1.0,202.0,510.0,0.07,winter,2019/1/24,15:00:00,23.6,12.0
6,0.0,24.0,160.0,50.0,19.53,2.66,-1.0,1,1.0,202.0,510.0,0.07,winter,2019/1/24,15:30:00,23.6,12.0
6,0.0,24.0,160.0,50.0,19.53,2.66,-1.0,1,1.0,202.0,510.0,0.07,winter,2019/1/24,16:00:00,23.6,12.0
6,0.0,24.0,160.0,50.0,19.53,2.66,-1.0,1,1.0,202.0,510.0,0.07,winter,2019/1/24,16:30:00,23.6,12.0
6,0.0,24.0,160.0,50.0,19.53,2.66,-1.0,1,1.0,202.0,510.0,0.07,winter,2019/1/24,17:00:00,23.6,12.0
6,0.0,24.0,160.0,50.0,19.53,2.66,-1.0,1,1.0,202.0,510.0,0.07,winter,2019/1/24,17:30:00,23.6,12.0
6,0.0,24.0,160.0,50.0,19.53,2.66,-1.0,1,1.0,202.0,510.0,0.07,winter,2019/1/25,8:40:00,23.6,12.0
6,0.0,24.0,160.0,50.0,19.53,2.66,-1.0,1,1.0,202.0,510.0,0.07,winter,2019/1/25,9:00:00,23.6,12.0
6,0.0,24.0,160.0,50.0,19.53,2.66,-1.0,1,1.0,202.0,510.0,0.07,winter,2019/1/25,9:30:00,23.6,12.0
6,0.0,24.0,160.0,50.0,19.53,2.66,-1.0,1,1.0,202.0,510.0,0.07,winter,2019/1/25,10:00:00,23.6,12.0
6,0.0,24.0,160.0,50.0,19.53,2.66,-1.0,1,1.0,202.0,510.0,0.07,winter,2019/1/25,10:30:00,23.6,12.0
6,0.0,24.0,160.0,50.0,19.53,2.66,-1.0,1,1.0,202.0,510.0,0.07,winter,2019/1/25,11:00:00,23.6,12.0
6,0.0,24.0,160.0,50.0,19.53,2.66,-1.0,1,1.0,202.0,510.0,0.07,winter,2019/1/25,11:30:00,23.6,12.0
6,0.0,24.0,160.0,50.0,19.53,2.66,-1.0,1,1.0,202.0,510.0,0.07,winter,2019/1/25,12:00:00,23.6,12.0
6,0.0,24.0,160.0,50.0,19.53,2.66,-1.0,1,1.0,202.0,510.0,0.07,winter,2019/1/25,14:10:00,23.6,12.0
6,0.0,24.0,160.0,50.0,19.53,2.66,-1.0,1,1.0,202.0,510.0,0.07,winter,2019/1/25,14:30:00,23.6,12.0
6,0.0,24.0,160.0,50.0,19.53,2.66,-1.0,1,1.0,202.0,510.0,0.07,winter,2019/1/25,15:00:00,23.6,12.0
6,0.0,24.0,160.0,50.0,19.53,2.66,-1.0,1,1.0,202.0,510.0,0.07,winter,2019/1/25,15:30:00,23.6,12.0
6,0.0,24.0,160.0,50.0,19.53,2.66,-1.0,1,1.0,202.0,510.0,0.07,winter,2019/1/25,16:00:00,23.6,12.0
6,0.0,24.0,160.0,50.0,19.53,2.66,-1.0,1,1.0,202.0,510.0,0.07,winter,2019/1/25,16:30:00,23.6,12.0
6,0.0,24.0,160.0,50.0,19.53,2.66,-1.0,1,1.0,202.0,510.0,0.07,winter,2019/1/25,17:00:00,23.6,12.0
6,0.0,24.0,160.0,50.0,19.53,2.66,-1.0,1,1.0,202.0,510.0,0.07,winter,2019/1/25,17:30:00,23.6,12.0
7,0.0,24.0,162.0,53.0,20.2,1.9,-1.0,1,1.0,217.0,510.0,0.07,winter,2019/1/7,8:40,23.6,12.0
7,0.0,24.0,162.0,53.0,20.2,1.9,-1.0,1,1.0,217.0,510.0,0.07,winter,2019/1/7,9:00,23.6,12.0
7,0.0,24.0,162.0,53.0,20.2,1.9,0.0,0,1.0,217.0,908.0,0.07,winter,2019/1/7,9:30,23.0,19.0
7,0.0,24.0,162.0,53.0,20.2,1.9,0.0,0,1.0,217.0,994.0,0.07,winter,2019/1/7,10:00,24.3,18.0
7,0.0,24.0,162.0,53.0,20.2,1.9,0.5,0,1.0,217.0,1021.0,0.07,winter,2019/1/7,10:30,25.1,17.0
7,0.0,24.0,162.0,53.0,20.2,1.9,1.5,0,1.0,217.0,1060.0,0.07,winter,2019/1/7,11:00,25.7,16.0
7,0.0,24.0,162.0,53.0,20.2,1.9,2.0,-1,1.0,217.0,1084.0,0.07,winter,2019/1/7,11:30,26.0,16.0
7,0.0,24.0,162.0,53.0,20.2,1.9,2.0,-1,1.0,217.0,1067.0,0.07,winter,2019/1/7,12:00,26.6,15.0
7,0.0,24.0,162.0,53.0,20.2,1.9,2.5,-1,-1.0,217.0,954.0,0.07,winter,2019/1/7,14:10,26.6,11.0
7,0.0,24.0,162.0,53.0,20.2,1.9,2.5,-1,-1.0,217.0,973.0,0.07,winter,2019/1/7,14:30,27.7,12.0
7,0.0,24.0,162.0,53.0,20.2,1.9,2.0,-1,-1.0,217.0,989.0,0.07,winter,2019/1/7,15:00,27.3,13.0
7,0.0,24.0,162.0,53.0,20.2,1.9,2.0,-1,-1.0,217.0,1138.0,0.07,winter,2019/1/7,15:30,27.2,13.0
7,0.0,24.0,162.0,53.0,20.2,1.9,2.0,-1,-1.0,217.0,1262.0,0.07,winter,2019/1/7,16:00,27.5,14.0
7,0.0,24.0,162.0,53.0,20.2,1.9,2.0,-1,-1.0,217.0,1221.0,0.07,winter,2019/1/7,16:30,27.4,14.0
7,0.0,24.0,162.0,53.0,20.2,1.9,1.0,-1,1.0,217.0,1174.0,0.07,winter,2019/1/7,17:00,26.9,15.0
7,0.0,24.0,162.0,53.0,20.2,1.9,1.0,-1,1.0,217.0,1195.0,0.07,winter,2019/1/7,17:30,26.3,15.0
7,0.0,24.0,162.0,53.0,20.2,1.9,1.0,0,-1.0,217.0,704.0,0.07,winter,2019/1/8,8:40,21.9,16.0
7,0.0,24.0,162.0,53.0,20.2,1.9,0.0,0,1.0,217.0,921.0,0.07,winter,2019/1/8,9:00,23.5,16.0
7,0.0,24.0,162.0,53.0,20.2,1.9,0.0,0,1.0,217.0,948.0,0.07,winter,2019/1/8,9:30,24.8,15.0
7,0.0,24.0,162.0,53.0,20.2,1.9,0.5,-1,1.0,217.0,1030.0,0.07,winter,2019/1/8,10:00,25.8,14.0
7,0.0,24.0,162.0,53.0,20.2,1.9,0.0,0,1.0,217.0,1038.0,0.07,winter,2019/1/8,10:30,26.2,13.0
7,0.0,24.0,162.0,53.0,20.2,1.9,0.0,0,1.0,217.0,1090.0,0.07,winter,2019/1/8,11:00,26.9,14.0
7,0.0,24.0,162.0,53.0,20.2,1.9,1.0,-1,1.0,217.0,1097.0,0.07,winter,2019/1/8,11:30,27.1,14.0
7,0.0,24.0,162.0,53.0,20.2,1.9,0.5,0,1.0,217.0,1073.0,0.07,winter,2019/1/8,12:00,27.3,13.0
7,0.0,24.0,162.0,53.0,20.2,1.9,0.0,0,1.0,217.0,900.0,0.07,winter,2019/1/8,14:10,26.1,11.0
7,0.0,24.0,162.0,53.0,20.2,1.9,0.9,-1,-1.0,217.0,811.0,0.07,winter,2019/1/8,14:30,27.0,11.0
7,0.0,24.0,162.0,53.0,20.2,1.9,2.0,-1,-1.0,217.0,891.0,0.07,winter,2019/1/8,15:00,27.4,12.0
7,0.0,24.0,162.0,53.0,20.2,1.9,2.5,-1,-1.0,217.0,966.0,0.07,winter,2019/1/8,15:30,26.7,12.0
7,0.0,24.0,162.0,53.0,20.2,1.9,2.0,-1,-1.0,217.0,1069.0,0.07,winter,2019/1/8,16:00,26.4,13.0
7,0.0,24.0,162.0,53.0,20.2,1.9,0.5,0,1.0,217.0,1119.0,0.07,winter,2019/1/8,16:30,25.9,14.0
7,0.0,24.0,162.0,53.0,20.2,1.9,0.0,0,1.0,217.0,1179.0,0.07,winter,2019/1/8,17:00,25.6,14.0
7,0.0,24.0,162.0,53.0,20.2,1.9,0.5,0,1.0,217.0,1154.0,0.07,winter,2019/1/8,17:30,25.4,15.0
7,0.0,24.0,162.0,53.0,20.2,1.9,0.0,0,1.0,217.0,617.0,0.07,winter,2019/1/9,8:40,16.6,15.0
7,0.0,24.0,162.0,53.0,20.2,1.9,-1.0,1,1.0,217.0,810.0,0.07,winter,2019/1/9,9:00,19.2,17.0
7,0.0,24.0,162.0,53.0,20.2,1.9,-1.0,1,1.0,217.0,956.0,0.07,winter,2019/1/9,9:30,21.8,16.0
7,0.0,24.0,162.0,53.0,20.2,1.9,-0.5,0,1.0,217.0,987.0,0.07,winter,2019/1/9,10:00,23.2,14.0
7,0.0,24.0,162.0,53.0,20.2,1.9,-0.5,1,1.0,217.0,1056.0,0.07,winter,2019/1/9,10:30,23.9,15.0
7,0.0,24.0,162.0,53.0,20.2,1.9,-0.5,1,1.0,217.0,1047.0,0.07,winter,2019/1/9,11:00,24.5,14.0
7,0.0,24.0,162.0,53.0,20.2,1.9,0.1,0,1.0,217.0,1026.0,0.07,winter,2019/1/9,11:30,25.0,14.0
7,0.0,24.0,162.0,53.0,20.2,1.9,0.5,0,1.0,217.0,1034.0,0.07,winter,2019/1/9,12:00,25.6,14.0
7,0.0,24.0,162.0,53.0,20.2,1.9,0.5,-1,1.0,217.0,1156.0,0.07,winter,2019/1/9,14:10,26.0,12.0
7,0.0,24.0,162.0,53.0,20.2,1.9,0.0,0,1.0,217.0,1032.0,0.07,winter,2019/1/9,14:30,26.5,14.0
7,0.0,24.0,162.0,53.0,20.2,1.9,1.0,-1,1.0,217.0,1020.0,0.07,winter,2019/1/9,15:00,26.8,14.0
7,0.0,24.0,162.0,53.0,20.2,1.9,1.0,-1,1.0,217.0,995.0,0.07,winter,2019/1/9,15:30,26.9,13.0
7,0.0,24.0,162.0,53.0,20.2,1.9,0.9,-1,-1.0,217.0,1048.0,0.07,winter,2019/1/9,16:00,27.1,14.0
7,0.0,24.0,162.0,53.0,20.2,1.9,2.5,-1,-1.0,217.0,980.0,0.07,winter,2019/1/9,16:30,27.2,14.0
7,0.0,24.0,162.0,53.0,20.2,1.9,2.0,-1,1.0,217.0,960.0,0.07,winter,2019/1/9,17:00,27.3,14.0
7,0.0,24.0,162.0,53.0,20.2,1.9,0.5,0,1.0,217.0,1064.0,0.07,winter,2019/1/9,17:30,27.5,14.0
7,0.0,24.0,162.0,53.0,20.2,1.9,-2.0,1,-1.0,217.0,990.0,0.07,winter,2019/1/11,8:40,9.5,10.0
7,0.0,24.0,162.0,53.0,20.2,1.9,-2.0,1,-1.0,217.0,944.0,0.07,winter,2019/1/11,9:00,15.8,29.0
7,0.0,24.0,162.0,53.0,20.2,1.9,-2.5,1,-1.0,217.0,1004.0,0.07,winter,2019/1/11,9:30,18.2,27.0
7,0.0,24.0,162.0,53.0,20.2,1.9,-2.0,1,-1.0,217.0,1124.0,0.07,winter,2019/1/11,10:00,19.7,26.0
7,0.0,24.0,162.0,53.0,20.2,1.9,-1.0,1,-1.0,217.0,1230.0,0.07,winter,2019/1/11,10:30,23.0,22.0
7,0.0,24.0,162.0,53.0,20.2,1.9,-0.5,1,-1.0,217.0,1189.0,0.07,winter,2019/1/11,11:00,24.7,19.0
7,0.0,24.0,162.0,53.0,20.2,1.9,-1.0,1,-1.0,217.0,1216.0,0.07,winter,2019/1/11,11:30,24.9,19.0
7,0.0,24.0,162.0,53.0,20.2,1.9,-0.6,0,1.0,217.0,1382.0,0.07,winter,2019/1/11,12:00,24.7,21.0
7,0.0,24.0,162.0,53.0,20.2,1.9,1.0,0,1.0,217.0,1357.0,0.07,winter,2019/1/11,14:10,24.8,19.0
7,0.0,24.0,162.0,53.0,20.2,1.9,1.0,-1,1.0,217.0,1118.0,0.07,winter,2019/1/11,14:30,25.9,19.0
7,0.0,24.0,162.0,53.0,20.2,1.9,1.0,0,1.0,217.0,1363.0,0.07,winter,2019/1/11,15:00,26.2,19.0
7,0.0,24.0,162.0,53.0,20.2,1.9,2.0,-1,-1.0,217.0,1288.0,0.07,winter,2019/1/11,15:30,26.7,19.0
7,0.0,24.0,162.0,53.0,20.2,1.9,2.5,-1,-1.0,217.0,1364.0,0.07,winter,2019/1/11,16:00,27.2,19.0
8,0.0,24.0,162.0,53.0,20.2,4.13,2.5,-1,-1.0,217.0,1364.0,0.07,winter,2019/1/7,8:50,27.2,19.0
8,0.0,22.0,170.0,53.0,18.34,4.13,-0.5,1,1.0,217.0,700.0,0.07,winter,2019/1/7,9:00,20.5,20.0
8,0.0,22.0,170.0,53.0,18.34,4.13,0.0,0,1.0,217.0,861.0,0.07,winter,2019/1/7,9:30,23.0,18.0
8,0.0,22.0,170.0,53.0,18.34,4.13,0.0,0,1.0,217.0,901.0,0.07,winter,2019/1/7,10:00,24.3,17.0
8,0.0,22.0,170.0,53.0,18.34,4.13,0.0,0,1.0,217.0,958.0,0.07,winter,2019/1/7,10:30,25.1,16.0
8,0.0,22.0,170.0,53.0,18.34,4.13,0.2,0,1.0,217.0,967.0,0.07,winter,2019/1/7,11:00,25.7,15.0
8,0.0,22.0,170.0,53.0,18.34,4.13,0.5,0,1.0,217.0,946.0,0.07,winter,2019/1/7,11:30,26.2,14.0
8,0.0,22.0,170.0,53.0,18.34,4.13,0.8,-1,1.0,217.0,991.0,0.07,winter,2019/1/7,12:00,26.7,14.0
8,0.0,22.0,170.0,53.0,18.34,4.13,0.0,0,1.0,217.0,668.0,0.07,winter,2019/1/7,14:10,25.6,11.0
8,0.0,22.0,170.0,53.0,18.34,4.13,0.5,-1,1.0,217.0,826.0,0.07,winter,2019/1/7,14:30,26.5,12.0
8,0.0,22.0,170.0,53.0,18.34,4.13,1.0,-1,1.0,217.0,852.0,0.07,winter,2019/1/7,15:00,26.5,12.0
8,0.0,22.0,170.0,53.0,18.34,4.13,0.5,-1,1.0,217.0,893.0,0.07,winter,2019/1/7,15:30,26.5,12.0
8,0.0,22.0,170.0,53.0,18.34,4.13,0.0,0,1.0,217.0,992.0,0.07,winter,2019/1/7,16:00,26.6,12.0
8,0.0,22.0,170.0,53.0,18.34,4.13,0.0,0,1.0,217.0,947.0,0.07,winter,2019/1/7,16:30,26.8,12.0
8,0.0,22.0,170.0,53.0,18.34,4.13,0.0,0,1.0,217.0,1036.0,0.07,winter,2019/1/7,17:00,26.7,12.0
8,0.0,22.0,170.0,53.0,18.34,4.13,0.5,-1,1.0,217.0,946.0,0.07,winter,2019/1/7,17:30,26.7,12.0
8,0.0,22.0,170.0,53.0,18.34,4.13,0.0,0,1.0,217.0,602.0,0.07,winter,2019/1/8,8:40,22.5,14.0
8,0.0,22.0,170.0,53.0,18.34,4.13,0.0,0,1.0,217.0,677.0,0.07,winter,2019/1/8,9:00,23.5,13.0
8,0.0,22.0,170.0,53.0,18.34,4.13,-0.5,0,1.0,217.0,863.0,0.07,winter,2019/1/8,9:30,24.5,13.0
8,0.0,22.0,170.0,53.0,18.34,4.13,0.0,0,1.0,217.0,848.0,0.07,winter,2019/1/8,10:00,25.4,12.0
8,0.0,22.0,170.0,53.0,18.34,4.13,0.0,0,1.0,217.0,922.0,0.07,winter,2019/1/8,10:30,25.8,13.0
8,0.0,22.0,170.0,53.0,18.34,4.13,0.0,0,1.0,217.0,919.0,0.07,winter,2019/1/8,11:00,26.2,12.0
8,0.0,22.0,170.0,53.0,18.34,4.13,0.0,0,1.0,217.0,908.0,0.07,winter,2019/1/8,11:30,26.6,12.0
8,0.0,22.0,170.0,53.0,18.34,4.13,0.5,-1,1.0,217.0,881.0,0.07,winter,2019/1/8,12:00,26.8,12.0
8,0.0,22.0,170.0,53.0,18.34,4.13,0.5,-1,1.0,217.0,881.0,0.07,winter,2019/1/8,14:10,26.8,12.0
8,0.0,22.0,170.0,53.0,18.34,4.13,0.5,-1,1.0,217.0,881.0,0.07,winter,2019/1/8,14:30,26.8,12.0
8,0.0,22.0,170.0,53.0,18.34,4.13,0.5,-1,1.0,217.0,881.0,0.07,winter,2019/1/8,15:00,26.8,12.0
8,0.0,22.0,170.0,53.0,18.34,4.13,0.2,0,1.0,217.0,704.0,0.07,winter,2019/1/8,15:30,26.5,11.0
8,0.0,22.0,170.0,53.0,18.34,4.13,0.5,0,1.0,217.0,877.0,0.07,winter,2019/1/8,16:00,26.6,11.0
8,0.0,22.0,170.0,53.0,18.34,4.13,0.0,0,1.0,217.0,897.0,0.07,winter,2019/1/8,16:30,26.5,11.0
8,0.0,22.0,170.0,53.0,18.34,4.13,0.5,0,1.0,217.0,910.0,0.07,winter,2019/1/8,17:00,26.3,11.0
8,0.0,22.0,170.0,53.0,18.34,4.13,0.0,0,1.0,217.0,1015.0,0.07,winter,2019/1/8,17:30,26.3,12.0
8,0.0,22.0,170.0,53.0,18.34,4.13,-1.5,1,-1.0,217.0,555.0,0.07,winter,2019/1/9,8:40,18.1,14.0
8,0.0,22.0,170.0,53.0,18.34,4.13,-1.0,1,1.0,217.0,649.0,0.07,winter,2019/1/9,9:00,19.7,16.0
8,0.0,22.0,170.0,53.0,18.34,4.13,-1.0,1,1.0,217.0,692.0,0.07,winter,2019/1/9,9:30,21.6,16.0
8,0.0,22.0,170.0,53.0,18.34,4.13,-0.5,0,1.0,217.0,822.0,0.07,winter,2019/1/9,10:00,22.7,14.0
8,0.0,22.0,170.0,53.0,18.34,4.13,-0.5,0,1.0,217.0,880.0,0.07,winter,2019/1/9,10:30,23.6,13.0
8,0.0,22.0,170.0,53.0,18.34,4.13,-0.3,0,1.0,217.0,865.0,0.07,winter,2019/1/9,11:00,24.2,13.0
8,0.0,22.0,170.0,53.0,18.34,4.13,-0.4,1,1.0,217.0,819.0,0.07,winter,2019/1/9,11:30,24.6,12.0
8,0.0,22.0,170.0,53.0,18.34,4.13,0.0,0,1.0,217.0,831.0,0.07,winter,2019/1/9,12:00,25.1,12.0
8,0.0,22.0,170.0,53.0,18.34,4.13,0.0,0,1.0,217.0,792.0,0.07,winter,2019/1/9,14:10,25.6,11.0
8,0.0,22.0,170.0,53.0,18.34,4.13,0.0,0,1.0,217.0,731.0,0.07,winter,2019/1/9,14:30,26.0,12.0
8,0.0,22.0,170.0,53.0,18.34,4.13,0.0,0,1.0,217.0,822.0,0.07,winter,2019/1/9,15:00,26.5,12.0
8,0.0,22.0,170.0,53.0,18.34,4.13,0.0,0,1.0,217.0,797.0,0.07,winter,2019/1/9,15:30,26.8,12.0
8,0.0,22.0,170.0,53.0,18.34,4.13,0.3,0,1.0,217.0,840.0,0.07,winter,2019/1/9,16:00,27.1,12.0
8,0.0,22.0,170.0,53.0,18.34,4.13,0.5,0,1.0,217.0,813.0,0.07,winter,2019/1/9,16:30,27.0,12.0
8,0.0,22.0,170.0,53.0,18.34,4.13,0.7,1,1.0,217.0,838.0,0.07,winter,2019/1/9,17:00,27.3,12.0
8,0.0,22.0,170.0,53.0,18.34,4.13,1.0,-1,1.0,217.0,860.0,0.07,winter,2019/1/9,17:30,27.5,12.0
8,0.0,22.0,170.0,53.0,18.34,4.13,-2.0,1,-1.0,217.0,489.0,0.07,winter,2019/1/10,8:40,15.0,19.0
8,0.0,22.0,170.0,53.0,18.34,4.13,-1.5,1,-1.0,217.0,555.0,0.07,winter,2019/1/10,9:00,16.7,20.0
8,0.0,22.0,170.0,53.0,18.34,4.13,-1.0,1,1.0,217.0,717.0,0.07,winter,2019/1/10,9:30,18.8,19.0
8,0.0,22.0,170.0,53.0,18.34,4.13,-0.5,1,1.0,217.0,770.0,0.07,winter,2019/1/10,10:00,20.1,19.0
8,0.0,22.0,170.0,53.0,18.34,4.13,-0.5,1,1.0,217.0,805.0,0.07,winter,2019/1/10,10:30,20.9,18.0
8,0.0,22.0,170.0,53.0,18.34,4.13,-0.5,1,1.0,217.0,835.0,0.07,winter,2019/1/10,11:00,21.4,18.0
8,0.0,22.0,170.0,53.0,18.34,4.13,-0.2,1,1.0,217.0,846.0,0.07,winter,2019/1/10,11:30,22.0,17.0
8,0.0,22.0,170.0,53.0,18.34,4.13,-0.2,0,1.0,217.0,836.0,0.07,winter,2019/1/10,12:00,22.4,16.0
8,0.0,22.0,170.0,53.0,18.34,4.13,0.0,0,1.0,217.0,836.0,0.07,winter,2019/1/10,14:10,23.0,14.0
8,0.0,22.0,170.0,53.0,18.34,4.13,0.0,0,1.0,217.0,660.0,0.07,winter,2019/1/10,14:30,23.5,14.0
8,0.0,22.0,170.0,53.0,18.34,4.13,0.0,0,1.0,217.0,710.0,0.07,winter,2019/1/10,15:00,23.8,14.0
8,0.0,22.0,170.0,53.0,18.34,4.13,0.0,0,1.0,217.0,776.0,0.07,winter,2019/1/10,15:30,24.2,14.0
